Word,Log_Freq_HAL,I_Mean_RT
surfeiting,0.000,#
surfeits,0.000,#
surfers,7.203,#
surfing,8.129,#
surfs,4.787,#
surgeries,5.924,#
surges,6.023,#
surgically,6.120,#
surlier,0.000,#
surliest,0.693,#
surlily,0.000,#
surliness,1.609,#
surmising,3.434,#
surmountable,1.792,#
surmounting,2.079,#
surmounts,1.386,#
surnames,6.779,#
surpasses,5.649,#
surpassing,5.371,#
surpassingly,1.386,#
surplice,0.000,#
surpliced,0.000,#
surplices,0.000,#
surprisedly,1.099,#
surrealistic,4.913,#
surrenders,5.037,#
surreptitiousness,0.000,#
surrey,7.425,#
surreys,0.693,#
surrogates,4.394,#
surrounds,6.644,#
surtaxed,0.000,#
surtaxes,0.000,#
surtaxing,0.000,#
SURTOUT,5.781,#
surveyors,5.347,#
SUS,8.910,#
susceptibilities,3.296,#
suspending,5.919,#
suspends,5.380,#
SUSPENSOR,0.693,#
SUT,4.700,#
SUTHERLAND,7.590,#
SUTPEN,1.386,#
suttee,2.303,#
suttees,0.000,#
sutures,4.234,#
SUVOROV,2.708,#
SUVOROV'S,1.386,#
suzerain,0.693,#
suzerains,0.000,#
suzerainty,3.178,#
SVENSKARNA,0.000,#
SVEVO,1.609,#
swabbing,3.466,#
swabs,4.804,#
swaddled,2.773,#
swaddles,0.000,#
swaddling,3.296,#
SWADESH,3.178,#
SWADESH'S,0.000,#
swagged,1.099,#
swaggerer,0.000,#
swaggerers,0.000,#
swaggeringly,0.000,#
swaggers,2.197,#
swagging,0.693,#
swags,1.946,#
swain,5.710,#
swains,2.773,#
swallower,2.773,#
swallowers,2.398,#
swamis,3.434,#
swampier,0.000,#
swampiest,0.693,#
swanked,0.000,#
swankier,0.000,#
swankiest,0.000,#
swankiness,0.000,#
swanking,0.000,#
swanks,1.792,#
swanned,0.000,#
swanning,0.693,#
swansong,2.639,#
swansongs,0.000,#
swapped,7.404,#
swapping,8.105,#
swaps,6.835,#
sward,5.313,#
swarf,0.000,#
SWART,4.007,#
swarthier,0.000,#
swarthiest,0.000,#
SWARTZ,6.182,#
swashbucklers,3.526,#
swashbuckling,4.615,#
swashed,0.000,#
swashes,1.386,#
swashing,0.000,#
swastikas,5.263,#
swathes,3.045,#
swathing,2.079,#
swaths,3.296,#
swats,5.412,#
swatted,4.890,#
swatters,1.099,#
swatting,4.511,#
swaybacked,0.693,#
swaybacks,0.000,#
sways,4.454,#
Swazi,2.773,#
Swazis,0.000,#
swearer,0.693,#
swearers,0.000,#
SWEARINGE,0.000,#
swearword,2.079,#
swearwords,3.714,#
sweatbands,1.792,#
SWEATHRUNA,0.000,#
sweatier,1.099,#
sweatiest,3.584,#
sweats,5.999,#
sweatshirts,5.361,#
sweatshops,4.754,#
SWEAZEY,0.000,#
swede,5.808,#
SWEENEY,6.662,#
SWEENEYS,0.000,#
sweepers,4.466,#
sweeps,7.037,#
sweetbreads,2.303,#
sweetbriars,0.000,#
sweetened,5.984,#
sweetener,5.568,#
sweeteners,6.698,#
sweetening,3.829,#
sweetenings,0.000,#
sweetens,2.398,#
sweeties,4.344,#
sweetmeat,2.398,#
sweetmeats,3.664,#
sweltered,0.693,#
swelters,0.000,#
swerves,3.638,#
SWIFT'S,4.443,#
swifter,3.829,#
swifts,3.258,#
swigged,0.693,#
swigging,2.639,#
swigs,3.367,#
swilled,2.565,#
swilling,4.466,#
swills,0.693,#
swimmingly,3.761,#
swims,5.951,#
swimsuits,5.529,#
SWINBURNE,4.997,#
swindlers,4.605,#
swindles,4.407,#
swineherd,1.386,#
swineherds,0.000,#
swinge,0.000,#
swinged,0.000,#
swingeing,0.000,#
swingers,6.052,#
swinges,0.000,#
SWINGIN,5.434,#
swingingly,0.000,#
SWINGY,1.792,#
swinish,2.708,#
swinishly,0.000,#
swinishness,1.609,#
swipes,4.970,#
swirls,5.209,#
swishes,2.890,#
swishing,4.564,#
switchbacks,4.007,#
switchblades,3.296,#
switchboards,3.135,#
switchmen,1.386,#
switchover,4.522,#
switchovers,0.000,#
SWITZER,6.450,#
swivelled,3.664,#
swivelling,2.833,#
swiz,2.398,#
swizzles,3.091,#
swollenness,0.693,#
swooned,3.714,#
swooning,4.554,#
swoons,2.833,#
swooper,0.000,#
swoopers,0.693,#
SWORDE,0.000,#
swordfishes,1.386,#
swordsmanship,4.357,#
swordsmen,4.575,#
swordsticks,0.000,#
swot,3.367,#
swots,2.079,#
swotted,0.693,#
swotter,0.000,#
swotters,0.000,#
swotting,2.079,#
Sybaris,1.099,#
sybarite,1.792,#
sybarites,1.386,#
sybaritic,2.639,#
SYBERT,0.000,#
sycamores,2.944,#
sycophant,4.407,#
sycophantic,4.263,#
SYCOPHANTICALLY,0.000,#
sycophants,4.745,#
syllabaries,1.099,#
syllabary,3.332,#
syllabi,4.344,#
syllabicate,0.000,#
syllabicated,0.000,#
syllabicates,0.000,#
syllabicating,0.000,#
syllabication,0.000,#
syllabified,0.000,#
syllabifies,0.000,#
syllabify,0.000,#
syllabifying,0.000,#
syllabize,0.000,#
syllabized,0.000,#
syllabizes,0.000,#
syllabizing,0.000,#
syllabuses,1.386,#
syllogisms,2.708,#
syllogistic,2.398,#
sylph,3.664,#
SYLPHIDE,1.386,#
sylphlike,0.000,#
sylphs,0.000,#
SYLVANIA,5.313,#
SYLVIE,5.961,#
symbioses,1.946,#
symbolisms,2.639,#
symbolist,3.807,#
symbolization,2.485,#
symbolizations,0.000,#
SYMES'S,0.000,#
SYMINGTON,3.611,#
SYMONDS,4.159,#
SYMPATHIQUE,2.398,#
sympathizer,5.278,#
sympathizers,5.799,#
sympathizes,3.761,#
sympathizingly,0.000,#
symposia,6.363,#
symposiums,4.419,#
symptomatically,2.944,#
SYNCE,1.099,#
synchroflash,0.000,#
synchroflashes,0.000,#
synchromesh,2.197,#
synchronizations,1.946,#
synchronizes,4.143,#
synchronizing,5.182,#
synchrotron,4.489,#
synchrotrons,1.386,#
syncopated,4.344,#
syncopates,1.386,#
syncopating,2.485,#
syncopations,3.689,#
syncope,3.932,#
syndic,1.946,#
syndical,0.693,#
syndicalism,2.944,#
syndicalist,2.197,#
syndicalists,0.000,#
syndicating,2.996,#
syndics,2.398,#
syndromes,5.398,#
synod,4.820,#
synods,3.466,#
synonymously,3.611,#
SYNONYMY,1.792,#
synopses,5.835,#
synoptic,5.328,#
synoptically,0.000,#
syntheses,4.143,#
SYNTHESISED,4.466,#
synthesizers,6.186,#
SYNTHESIZINE,0.000,#
synthesizing,4.942,#
synthetical,0.693,#
synthetically,3.829,#
syphilitic,3.091,#
syphilitics,1.792,#
syringa,2.197,#
syringas,0.000,#
syringed,0.000,#
syringes,5.811,#
syringing,0.000,#
syrups,4.511,#
syrupy,4.828,#
systematical,1.946,#
systematizes,0.000,#
SYSTEME,5.908,#
SZELENYI,0.000,#
SZOLD,0.000,#
SZOLDS,0.000,#
T'GETHUH,0.000,#
T'IEN,2.639,#
T'JAWN,0.000,#
T'LAH,0.000,#
ta,10.110,#
TABAC,4.234,#
tabard,3.434,#
tabards,2.197,#
TABB,2.833,#
tabbies,3.584,#
TABELLEN,3.135,#
TABIT,1.609,#
tableaux,5.727,#
tabled,5.278,#
tableland,2.639,#
tablelands,2.079,#
tablespoonsful,1.099,#
tabling,4.290,#
tabooed,1.386,#
tabooing,0.000,#
tabor,5.811,#
tabors,0.000,#
TABULA,4.234,#
tabulates,2.079,#
tabulating,3.664,#
tabulator,4.682,#
tabulators,1.386,#
tachograph,0.000,#
tachographs,0.000,#
tacitly,5.472,#
taciturnity,2.197,#
taciturnly,0.000,#
TACITUS,5.529,#
tackier,2.079,#
tackiest,1.946,#
tackiness,3.367,#
tackled,6.192,#
tackling,6.094,#
tacks,5.927,#
TACLOBAN,1.609,#
tactfully,4.796,#
tacticians,3.178,#
tactlessly,2.197,#
taffeta,4.159,#
taffies,0.000,#
taffrail,0.000,#
taffrails,0.000,#
TAGUA,3.219,#
Tahitians,1.792,#
TAHSE,0.000,#
TAHSE'S,0.000,#
TAI,7.816,#
tailbacks,1.792,#
tailboard,0.693,#
tailboards,0.000,#
tailcoats,0.000,#
tailed,5.398,#
tailgates,1.609,#
TAILIN,0.000,#
TAILIN'S,0.000,#
tailing,4.663,#
tailless,3.466,#
taillights,4.111,#
tailoring,5.771,#
tailors,4.369,#
tailpieces,1.792,#
tailspins,1.792,#
tailwinds,2.773,#
TAIN'T,4.078,#
tainting,3.970,#
taintless,0.000,#
taints,3.784,#
takeaway,3.434,#
takeaways,1.609,#
TAKEING,4.127,#
takeovers,4.890,#
takers,7.088,#
TAKIN,5.802,#
TAKSIM,3.091,#
TALBOTT'S,3.367,#
talebearers,0.000,#
taletellers,0.000,#
tali,4.762,#
TALIESIN,4.454,#
talismans,4.736,#
talkativeness,1.609,#
talkers,5.094,#
talkies,4.477,#
TALKIN,7.296,#
TALLAHOOSA,0.000,#
tallboy,3.738,#
tallboys,1.946,#
TALLCHIEF,0.000,#
tallest,5.935,#
TALLEYRAND,2.197,#
tallied,6.535,#
tallish,2.398,#
tallness,3.045,#
tallying,5.707,#
tallymen,0.000,#
talus,4.174,#
tamable,1.386,#
tamales,4.220,#
tamarind,4.990,#
tamarinds,1.792,#
tamarisk,0.693,#
tamarisks,0.000,#
tambour,2.079,#
tambourines,2.485,#
tambours,1.386,#
tamed,5.407,#
tamely,3.178,#
tameness,1.609,#
tamers,3.611,#
tames,3.178,#
tamest,3.466,#
Tamil,8.361,#
Tamils,7.249,#
Tammany,3.738,#
tammies,0.693,#
tammy,7.460,#
tamped,2.079,#
tamping,2.708,#
tampons,5.112,#
tamps,2.079,#
tandems,4.820,#
TANEY'S,2.303,#
TANGANIKA,0.000,#
tangentially,5.043,#
Tanger,4.234,#
TANGERE,1.609,#
tangerines,3.989,#
tangibility,1.099,#
tangier,4.174,#
tangiest,0.000,#
tangles,5.236,#
tangling,4.595,#
tangoed,2.303,#
tangoing,0.693,#
tangs,4.605,#
TANIN,2.833,#
tankards,2.485,#
TANNENBAUM,5.209,#
tanneries,1.386,#
tanners,4.174,#
tannest,0.000,#
TANNHAEUSER,2.197,#
tannic,3.970,#
tanning,5.886,#
tannings,0.000,#
tannoy,4.263,#
tannoys,2.485,#
TANNY,4.159,#
tans,4.796,#
tansies,0.000,#
tansy,3.401,#
tantalized,3.526,#
tantalizes,1.386,#
tantaluses,0.000,#
Tanzanian,3.584,#
Tanzanians,0.693,#
TAOS,7.986,#
tapers,6.098,#
tapestried,0.693,#
tapeworms,4.804,#
taping,7.459,#
tapir,3.401,#
tapirs,2.944,#
TAPIS,2.197,#
TAPLEY,2.197,#
TAPPAN,4.431,#
tappet,4.263,#
tappets,3.135,#
taprooms,0.000,#
taproot,4.369,#
taproots,0.000,#
tapster,0.000,#
tapsters,0.000,#
TARADAY,0.000,#
taradiddle,0.000,#
taradiddles,0.000,#
TARANTARA,2.079,#
tarantella,2.485,#
tarantellas,0.000,#
tarantelle,0.000,#
tarantelles,0.000,#
tarantulas,4.078,#
TARAS,4.860,#
tarboosh,0.000,#
tarbooshes,0.000,#
tardier,0.000,#
tardiest,0.000,#
tares,3.367,#
TAREYTOWN,0.000,#
TARGO,1.099,#
TARHEELIA,0.000,#
tariffs,6.991,#
TARKINGTON,2.833,#
tarmac,5.587,#
tarmacadam,0.693,#
tarmacadamed,0.000,#
tarmacadaming,0.000,#
tarmacadams,0.000,#
tarmacked,0.693,#
tarmacking,0.000,#
tarmacs,2.197,#
tarn,4.043,#
tarnishes,3.091,#
tarnishing,4.025,#
tarns,0.000,#
taro,5.100,#
taros,3.091,#
tarots,2.565,#
tarpons,1.386,#
TARRANT,5.656,#
tarried,2.197,#
tarrier,0.693,#
tarries,0.000,#
tarriest,1.792,#
tarring,4.997,#
tarrying,0.000,#
tars,4.890,#
tarsals,0.000,#
tarsi,1.099,#
tarsus,4.290,#
tartans,4.804,#
tartaric,3.871,#
tartars,4.942,#
TARTARUGHE,0.693,#
tartness,2.485,#
tarts,5.187,#
TARTUFFE,2.303,#
TARUFFI,0.000,#
tasked,5.598,#
tasking,6.360,#
taskmasters,3.466,#
taskmistress,0.000,#
taskmistresses,0.000,#
tasselled,0.000,#
TASSO,3.951,#
tastefully,5.357,#
tastefulness,2.303,#
tastelessly,2.565,#
tastelessness,4.466,#
taster,4.595,#
tasters,3.664,#
tastier,4.718,#
tastiest,3.526,#
tastily,0.000,#
tat,7.308,#
tatas,3.045,#
TATE,7.093,#
TATIAN,1.386,#
TATLER,2.398,#
TATRAS,3.714,#
tats,4.956,#
tatted,3.045,#
tatterdemalion,1.792,#
tatterdemalions,0.000,#
tattier,0.000,#
tattiest,0.000,#
tattily,0.000,#
tattiness,0.000,#
tatting,5.209,#
tattled,0.693,#
tattler,2.944,#
tattlers,0.000,#
tattles,4.970,#
tattling,2.303,#
tattooing,6.377,#
tattooist,4.852,#
tattooists,4.094,#
tattoos,7.294,#
tatty,3.761,#
TAUI,1.099,#
TAURIDA,0.000,#
TAUROG,0.000,#
Tauruses,3.178,#
TAUSSIG,3.045,#
tauter,1.386,#
tautest,0.000,#
tautly,2.639,#
tautness,3.045,#
tautological,4.564,#
tautologies,3.970,#
tawdrier,0.000,#
tawdriest,0.693,#
tawdrily,0.000,#
tawdriness,1.386,#
tawdry,5.165,#
TAWES,1.099,#
TAWNEY,1.946,#
tawnier,0.000,#
tawniest,0.000,#
tawse,4.585,#
tawses,2.197,#
taxability,2.708,#
taxicabs,3.091,#
taxidermist,4.727,#
taxidermists,2.485,#
taximeters,0.000,#
taxonomies,3.951,#
TAYLORS,5.017,#
TCHALO,0.000,#
teabags,3.714,#
teacakes,1.386,#
teachable,4.277,#
teacupful,0.000,#
teacupfuls,0.000,#
teacups,3.807,#
teacupsful,0.000,#
teagardens,0.000,#
teak,5.333,#
teakettles,0.000,#
TEAKWOOD,3.219,#
tealeaves,1.609,#
teapots,3.871,#
tearaways,0.000,#
teardrops,3.761,#
tearful,5.043,#
tearfully,4.431,#
tearfulness,0.000,#
tearjerkers,1.099,#
TEARLE,2.708,#
tearless,1.386,#
tearlessly,0.000,#
tearooms,2.197,#
teasel,0.000,#
teasels,0.000,#
teasers,5.170,#
teases,5.037,#
teasingly,5.361,#
teaspoonsful,2.079,#
TEATRO,5.858,#
tec,6.795,#
TECH'S,5.700,#
technic,5.694,#
technics,6.080,#
technocracies,1.609,#
technocrat,4.500,#
technocrats,4.836,#
technologies,10.374,#
technologists,5.628,#
techs,6.797,#
tecs,3.638,#
TECUM,2.833,#
teddies,4.094,#
tediously,4.575,#
tediousness,2.485,#
teds,4.394,#
teed,4.605,#
teeing,3.497,#
teemed,1.386,#
teenaged,5.861,#
teenier,0.000,#
teeniest,2.197,#
teensier,0.000,#
teensiest,2.303,#
teenyboppers,3.332,#
tees,5.407,#
teetered,3.638,#
teeters,3.367,#
teethed,1.792,#
teethes,0.000,#
teetotal,1.099,#
teetotallers,1.609,#
teg,4.407,#
tegs,0.693,#
tegument,1.099,#
teguments,0.000,#
TEHERAN,4.644,#
TEKTITE,2.996,#
TEKTITES,2.303,#
TEL,10.840,#
telecasting,3.091,#
telecasts,4.615,#
TELEFUNKEN,4.554,#
TELEGRAPHER'S,1.099,#
telegraphese,0.000,#
telegraphically,0.000,#
TELEGRAPHIE,0.000,#
telegraphist,2.708,#
telegraphists,0.000,#
telegraphs,3.714,#
TELEMANN,4.511,#
telemeter,1.099,#
telemeters,0.000,#
telemetry,6.217,#
teleologically,1.099,#
teleologies,2.197,#
teleologist,0.000,#
teleologists,0.000,#
telepathist,0.000,#
telepathists,0.000,#
telephonist,1.946,#
telephonists,0.000,#
telephony,7.838,#
telephotograph,0.000,#
telephotographic,0.000,#
telephotographs,0.000,#
telephotography,0.000,#
telephotos,2.773,#
teleprinter,2.890,#
teleprinters,1.099,#
teleprompters,3.497,#
teletypewriter,1.792,#
teletypewriters,1.099,#
televises,1.946,#
televising,3.807,#
televisions,6.094,#
televisual,2.639,#
telex,7.608,#
telexed,1.099,#
telexes,3.332,#
telexing,0.000,#
TELLI,2.708,#
tellies,0.000,#
tellingly,3.761,#
telltales,0.693,#
TELOMERIC,3.135,#
telpher,0.000,#
telphers,0.000,#
Telstar,5.814,#
Telstars,0.000,#
temerarious,0.000,#
TEMPEH,4.804,#
temperamentally,3.989,#
temperaments,5.283,#
temperateness,0.000,#
tempering,5.030,#
tempests,4.007,#
tempestuously,0.000,#
tempestuousness,0.000,#
tempi,5.434,#
templates,8.062,#
TEMPLEMAN,4.844,#
temporariness,1.099,#
TEMPORE,4.920,#
temporized,2.303,#
temporizes,0.000,#
temporizing,2.303,#
temps,7.789,#
tempters,1.609,#
temptresses,0.693,#
tenability,1.792,#
tenaciousness,2.079,#
tenancies,1.099,#
tenanted,0.000,#
tenanting,0.000,#
tenantries,0.000,#
tenantry,2.079,#
tench,3.466,#
tenches,0.000,#
TENDA,3.367,#
tendentious,4.543,#
tendentiously,2.197,#
tendentiousness,2.079,#
tenderer,0.693,#
tenderest,2.197,#
tenderfeet,2.079,#
tenderfoots,1.099,#
tenderheartedly,0.000,#
tenderheartedness,0.000,#
tendering,4.331,#
tenderized,2.708,#
tenderizes,1.099,#
tenderizing,2.197,#
tenders,5.050,#
tendrils,5.088,#
TENEBROUS,2.565,#
TENITE,0.000,#
TENN,6.698,#
tenner,4.466,#
tenners,2.079,#
tenon,5.513,#
tenons,3.784,#
tenpences,0.000,#
tenpin,2.398,#
tenpins,1.946,#
tenseness,3.332,#
tenser,2.485,#
tensest,0.000,#
tensity,0.000,#
tentativeness,2.079,#
tenter,2.890,#
tenterhooks,2.639,#
tenters,1.946,#
tenthly,0.000,#
tenuity,0.000,#
tenuousness,1.609,#
tenures,3.689,#
tepidity,0.000,#
tepidly,0.693,#
tepidness,0.000,#
TER,7.409,#
TERATOLOGIES,0.000,#
tercentenaries,0.000,#
tercentenary,1.386,#
tercentennial,0.000,#
tercentennials,0.000,#
tergiversate,0.000,#
tergiversated,0.000,#
tergiversates,0.000,#
tergiversating,0.000,#
tergiversation,1.099,#
termagant,2.079,#
termagants,2.565,#
terminable,1.609,#
terminably,1.792,#
terminally,6.526,#
terminations,5.293,#
termini,4.745,#
TERMINIELLO,0.000,#
terminological,4.248,#
terminologically,0.000,#
terminologies,3.497,#
terminuses,0.000,#
termites,5.136,#
tern,4.500,#
terns,3.296,#
TERPERS,0.000,#
Terpsichore,3.584,#
terpsichorean,3.135,#
terpsichoreans,0.000,#
terracing,2.197,#
TERRAL,2.565,#
TERRAM,4.025,#
TERRAMYCIN,2.773,#
terrapin,5.762,#
terrapins,3.738,#
TERRESTIAL,3.664,#
terrestrially,2.708,#
terrifically,4.673,#
TERRITOIRE,4.369,#
territorials,1.792,#
terrorizes,3.584,#
terrors,5.916,#
TERROURS,0.000,#
terseness,4.111,#
terser,2.303,#
tersest,1.099,#
TERTRE,0.000,#
Terylene,0.000,#
tessellate,2.398,#
tessellated,2.708,#
tessellates,0.000,#
tessellating,1.386,#
TESSIE,2.944,#
testamentary,1.946,#
testate,2.485,#
testates,0.000,#
testator,3.466,#
testators,1.386,#
testatrix,0.000,#
testatrixes,0.000,#
testers,7.740,#
testicles,7.065,#
testier,0.693,#
testiest,0.000,#
testifying,6.064,#
testimonies,6.713,#
testiness,2.303,#
TESTINGS,3.761,#
testis,5.724,#
tetchier,0.000,#
tetchiest,0.000,#
tetchily,0.000,#
tetchiness,0.000,#
tetchy,2.639,#
TETER,4.078,#
tethering,2.833,#
TETRACHLORIDE,3.784,#
TETRAHALIDES,0.000,#
TETRAMERON,0.000,#
TETRASODIUM,0.000,#
Teuton,2.303,#
Teutonic,5.153,#
Teutons,3.045,#
TEWFIK,1.946,#
TEXOMA,2.773,#
TEXTRON,2.996,#
THACKERAY,4.844,#
THADDEUS,6.078,#
Thais,6.385,#
THAKHEK,0.000,#
THALBERGS,0.000,#
THAMNOPHIS,2.565,#
thane,4.595,#
thanes,2.485,#
thankfully,7.351,#
thanklessly,2.197,#
thanklessness,0.000,#
Thanksgivings,2.485,#
thankyou,7.355,#
thankyous,2.197,#
THANT,5.263,#
THAR,5.591,#
thatched,4.344,#
thatching,0.000,#
THATT,3.892,#
thaws,4.159,#
THAXTER,2.303,#
THAXTERS,0.000,#
THAY,7.313,#
THAYER,5.375,#
THAYER'S,3.091,#
THEA,5.513,#
THEAF,0.000,#
THEARE,0.000,#
THEASE,3.807,#
THEATERGOER,0.000,#
theatregoers,1.792,#
THEES,4.745,#
THEFIN,0.000,#
thefts,5.613,#
THEI,5.914,#
theistical,0.000,#
theistically,0.000,#
theists,6.431,#
THEM'S,5.371,#
thenceforward,0.000,#
theocracies,2.639,#
theocrat,2.890,#
theocratic,5.357,#
theocrats,4.060,#
theodolite,2.197,#
theodolites,1.386,#
THEODOR,4.934,#
THEODOSIAN,0.693,#
THEODOSIUS,3.807,#
theologically,4.727,#
theologies,4.382,#
THEON'S,0.693,#
theorems,6.028,#
theoretic,5.257,#
THEORETICIANS,4.654,#
THEORITICIANS,1.386,#
theorized,5.666,#
theorizes,3.807,#
theosophical,4.736,#
theosophist,2.639,#
theosophists,3.497,#
theosophy,4.754,#
THER,7.724,#
therapeutical,1.946,#
therapeutically,4.489,#
therapeutics,5.690,#
THEREFOR,7.057,#
THEREFORES,1.099,#
thereinafter,0.000,#
therm,3.689,#
thermals,5.043,#
thermion,0.000,#
thermionic,4.060,#
thermionics,1.099,#
thermions,0.000,#
THERMOCOUPLES,4.159,#
THERMOFORMED,1.609,#
THERMOFORMING,1.792,#
THERMOGRAVIMETRIC,3.296,#
THERMOMETRIC,2.079,#
THERMOMETRY,0.693,#
thermoplastics,4.710,#
THERMOPYLAE,3.689,#
thermoses,2.565,#
thermosetting,0.000,#
THERMOSTATED,0.000,#
thermostatic,2.996,#
THERMOSTATICS,0.000,#
therms,0.693,#
thesauruses,1.609,#
Thespis,0.000,#
THESTAGE,0.000,#
THET,6.273,#
THET'S,2.944,#
THEVENOW,1.099,#
thew,5.100,#
THEWORK,0.000,#
thews,1.946,#
thickset,1.792,#
thieved,1.386,#
THIEVIN,0.000,#
thievish,1.099,#
thievishly,0.000,#
thievishness,0.000,#
THIIHNG,0.000,#
THILLS,0.000,#
thimbleful,2.833,#
thimblefuls,0.000,#
thimbles,3.738,#
thingamabobs,1.792,#
thingamajigs,2.079,#
thingmabob,0.000,#
thingmabobs,0.000,#
thingmajig,0.000,#
thingmajigs,0.000,#
thingumajig,0.000,#
thingumajigs,0.000,#
thingummies,1.386,#
thingummy,2.485,#
thinkable,3.970,#
THINKE,1.946,#
THINKIN,6.014,#
thinnest,5.176,#
thins,5.442,#
THIOT,0.000,#
THIOURACIL,0.000,#
thirstier,1.386,#
thirstiest,0.693,#
thirstily,2.565,#
thirsting,3.714,#
thirsts,2.079,#
thirteens,1.099,#
thirteenths,0.000,#
thirtieths,0.000,#
THIS'LL,6.098,#
thistledown,2.639,#
thistles,3.664,#
THO,9.171,#
thole,2.485,#
tholepin,0.000,#
tholepins,0.000,#
tholes,0.000,#
THOM,6.797,#
THOM'S,3.611,#
thongs,5.242,#
thoraces,0.000,#
thoraxes,1.099,#
THORIATED,0.693,#
THORNBURG,3.584,#
thornier,2.890,#
thorniest,1.609,#
thorniness,1.099,#
THORNTON,7.167,#
thoroughbreds,3.714,#
THORP,4.745,#
THORSTEIN,2.773,#
thoughtlessness,3.258,#
THOUT,2.890,#
thraldom,1.099,#
thrall,5.024,#
thralls,1.609,#
thrashes,5.112,#
thrashing,6.892,#
thrashings,2.773,#
THRE,5.606,#
threepences,0.000,#
threesomes,4.779,#
threnodies,0.000,#
threnody,3.401,#
thresher,3.784,#
threshers,2.944,#
threshes,1.609,#
THRESHHOLD,5.438,#
thresholds,5.916,#
thriftier,0.693,#
thriftiest,0.000,#
thriftily,0.000,#
thriftiness,2.565,#
thriftless,0.000,#
thriftlessly,0.000,#
thrillingly,2.485,#
thriven,0.000,#
THRO,4.700,#
throatier,1.386,#
throatiest,0.000,#
throatily,1.946,#
throatiness,3.784,#
throbs,4.489,#
thrombi,1.099,#
THROMBOSED,0.693,#
thromboses,0.693,#
thrombus,1.609,#
THRONEBERRY,3.178,#
THRONEBERRY'S,0.000,#
thronged,3.401,#
thronging,2.303,#
throngs,4.511,#
throstle,0.000,#
throstles,0.000,#
throttles,4.934,#
throughputs,3.611,#
throughways,0.000,#
throve,0.693,#
throwaways,3.932,#
throwbacks,4.263,#
THROWED,2.565,#
throwers,5.505,#
THROWIN,4.094,#
thrummed,1.099,#
thrumming,3.045,#
thrums,0.000,#
thrushes,2.079,#
thrusters,5.697,#
THRUSTON,0.693,#
THRUWAY,4.543,#
thudded,3.178,#
THUGGEE,2.708,#
THULE,5.493,#
THUM,3.526,#
thumbnails,5.398,#
thumbscrews,3.497,#
thumbtacks,2.485,#
thumps,4.443,#
thunderbolts,3.892,#
thunderclouds,2.773,#
thunderer,3.219,#
thunderers,2.398,#
thunderously,2.565,#
thunders,4.836,#
thunderstorms,5.690,#
thundery,0.000,#
THUNK,6.192,#
THURBER,5.916,#
THURBER'S,2.639,#
thurible,0.000,#
thuribles,0.000,#
THURMAN,6.971,#
Thursdays,6.635,#
THUTMOSE,1.792,#
thwacked,2.639,#
thwacking,2.833,#
thwacks,1.386,#
thwarts,4.190,#
THWUMP,0.693,#
THYNKE,0.000,#
THYNNE,3.367,#
THYNNES,0.000,#
THYRATRON,1.386,#
THYROGLOBULIN,2.197,#
THYRONINE,0.000,#
THYROTOXIC,0.000,#
THYROTROPHIC,0.000,#
THYROTROPHIN,0.000,#
THYROXINE,3.332,#
thyself,6.223,#
Ti,9.606,#
TIAO,2.773,#
tiaras,2.197,#
Tibetans,6.736,#
tibiae,1.386,#
TIBIALIS,2.079,#
tibias,1.792,#
TIBURON,4.700,#
tickers,3.045,#
ticketed,5.124,#
ticketing,5.690,#
TICKLEBRUSH,0.000,#
tickler,4.234,#
ticklers,2.708,#
tickles,5.380,#
tickling,6.856,#
ticklishly,0.000,#
ticklishness,3.219,#
tics,5.697,#
tiddledywinks,1.099,#
tiddler,1.609,#
tiddlers,0.000,#
tiddley,3.178,#
tiddlier,0.000,#
tiddliest,0.000,#
tiddly,3.332,#
TIDELANDS,1.946,#
tidemarks,0.000,#
tideways,0.000,#
tidier,3.401,#
tidies,2.485,#
tidiest,2.079,#
tidily,3.178,#
tiebreakers,3.584,#
tiebreaks,2.944,#
TIECK,0.000,#
TIEFES,0.000,#
TIEKEN,0.000,#
TIEN,5.866,#
tiepins,0.000,#
TIEPOLO,1.946,#
tiffin,4.477,#
tiffs,5.142,#
TIFT,1.792,#
tig,5.620,#
TIGARD,4.419,#
tigerish,0.693,#
tightens,5.069,#
tightfistedness,0.000,#
tightness,6.293,#
tightropes,2.303,#
tights,6.751,#
tightwads,2.485,#
tigresses,0.693,#
TIGRIS,4.605,#
TIKOPIA,0.000,#
tilde,5.979,#
tildes,4.159,#
tiler,2.773,#
tilers,0.000,#
TILGHMAN,2.639,#
TILGHMAN'S,0.000,#
tiling,5.056,#
tillage,3.784,#
tillers,3.638,#
TILLET,0.693,#
TILLICH,3.738,#
TILLIE,4.220,#
TILLIE'S,1.099,#
TILLOTSON,4.663,#
tills,3.401,#
tilths,0.000,#
timbrel,1.609,#
timbrels,0.000,#
timbres,4.304,#
timekeepers,3.045,#
timelessly,2.303,#
timelessness,3.892,#
timelier,0.000,#
timeliest,0.693,#
TIMEN,0.000,#
timepieces,3.219,#
timeserver,3.045,#
timeservers,0.693,#
timeserving,0.000,#
timetabled,0.693,#
timetabling,3.258,#
timework,0.000,#
timidness,1.609,#
timings,6.683,#
TIMON,5.617,#
timorously,1.099,#
timorousness,0.000,#
timpanist,3.045,#
timpanists,0.000,#
TIMS,5.838,#
tinctured,0.000,#
tinctures,3.932,#
