Word,Log_Freq_HAL,I_Mean_RT
altarpiece,0.4771,1046.273
alter,2.3892,587.516
alteration,1.5682,757.633
alterations,1.6902,812.094
altercate,0.0,1056.15
altercation,1.5798,957.115
altered,2.3598,684.147
altering,1.5682,709.581
alterman,3.689,901.828
alternate,2.2577,744.188
alternated,0.7782,904.516
alternately,0.6990,796.0
alternating,1.3424,782.312
alternation,0.4771,799.4
alternative,2.6785,685.667
alternatively,0.7782,781.441
alternatives,1.9243,770.0
alternator,1.2788,856.833
alters,1.3222,726.774
although,11.608,767.759
altitude,2.2989,823.25
alto,8.671,759.208
altogether,2.5159,773.167
altruism,1.0792,857.435
altruist,3.912,815.87
altruistically,2.89,1192.043
alum,0.9031,724.733
aluminium,1.1139,755.303
aluminum,2.0645,815.6
alumnae,0.6990,930.636
alumni,1.9542,725.129
alveolar,0.6990,1228.6
alveoli,0.6990,942.111
alveolus,0.0,892.857
always,4.5240,594.7
am,4.7516,747.31
amalgamate,3.258,830.778
amalgamated,4.828,919.364
amalgamation,0.8451,1032.412
amass,0.6021,885.4
amassing,0.9542,896.938
amateur,2.5250,697.788
amateurish,1.3010,1047.714
amateurishness,1.609,1215.333
amateurs,2.2480,669.677
amatory,0.693,888.143
amaze,1.9191,596.324
amazed,2.4183,630.906
amazement,1.5682,624.219
amazing,3.6199,679.139
amazingly,1.9638,639.676
Amazon,2.1732,653.529
Amazonian,1.2304,895.607
Amazons,1.0000,652.636
ambassador,8.537,790.367
ambassadors,1.6435,783.433
ambassador's,5.069,828.688
amber,7.883,613.0
ambiance,0.9542,891.654
ambidextrous,1.1139,993.036
ambience,1.5798,746.967
ambient,1.4314,836.0
ambiguities,0.6990,950.893
ambiguity,1.1761,804.241
ambiguous,1.5798,837.971
ambition,2.4378,698.032
ambitions,1.9731,798.062
ambitious,2.3874,765.188
ambitiously,2.197,807.933
ambivalence,1.1139,810.88
ambivalent,1.1139,816.1
amble,0.7782,661.871
ambled,0.4771,792.909
ambling,3.664,691.294
Ambrose,2.2304,910.32
ambrosia,1.6990,775.393
ambrosial,1.946,1047.455
ambulance,3.0584,863.5
ambulances,1.8129,793.567
ambulatory,1.1139,861.138
ambuscade,1.099,743.333
ambush,2.4440,691.727
ambushed,2.0414,789.806
ambushes,0.6021,887.379
Amelia's,2.398,716.4
ameliorate,0.4771,925.273
Amen,3.1225,614.613
amenable,1.0000,994.222
amend,1.5911,745.759
amendable,3.332,912.862
amended,1.3010,719.133
amending,0.4771,716.182
amendment,10.247,805.636
amendments,1.3010,771.968
amendment's,5.476,818.167
amenity,3.526,907.167
America,3.5993,658.735
American,3.7172,643.667
Americana,1.5798,835.96
Americanize,2.996,1012.786
Americans,3.1119,591.735
American's,6.021,666.118
Americas,1.4472,770.545
America's,8.688,659.938
amethyst,0.8451,848.263
amiable,1.4914,724.704
amicable,1.1461,792.08
amicably,1.0414,785.87
amid,1.6628,795.032
amide,3.871,888.615
amidst,1.5563,888.37
amigo,2.4150,881.087
amino,1.5051,876.0
amiss,1.5911,679.312
amity,4.796,817.625
ammo,2.4393,797.591
ammonia,1.8865,796.129
ammonium,1.4314,887.905
ammunition,2.4786,824.333
amnesia,2.2788,701.273
amnesty,1.8388,759.148
amoeba,1.2304,754.778
amok,1.4314,740.778
among,3.2380,670.406
amongst,2.5623,770.308
amoral,1.0414,971.192
amorality,0.4771,906.692
amorist,0.0,766.4
amorous,1.6812,991.75
amorphous,0.9031,795.5
amorphously,1.099,1128.688
amortization,0.9031,977.571
amortize,0.6990,694.375
amory,5.05,856.95
amount,3.1014,644.882
amounted,1.1139,809.875
amounting,0.6021,892.231
amounts,2.2601,672.355
amour,1.9823,857.435
amp,1.9731,730.875
ampere,4.06,1010.182
ampersand,0.6021,971.5
amphetamine,1.2041,886.48
amphetamines,1.4314,1170.609
amphibian,1.3222,833.111
amphibious,1.4914,965.923
amphitheater,0.7782,898.63
ample,1.9731,695.281
amplification,0.9542,811.931
amplified,1.2304,727.531
amplifier,1.2304,766.969
amplifiers,0.8451,743.633
amplify,1.3010,625.125
amplifying,0.9031,773.871
amplitude,0.8451,694.0
amply,1.2788,761.76
amputate,1.6532,801.815
amputated,1.3979,801.233
amputation,1.6435,813.741
amputee,1.0414,887.818
Amsterdam,2.3385,920.594
amuck,1.4314,965.333
amulet,2.0755,783.913
amulets,1.2041,886.05
amuse,2.1271,749.364
amused,2.1106,634.226
amusedly,3.219,1146.043
amusement,2.2833,782.097
amusements,0.9031,864.774
amusing,2.6721,640.344
amusingly,0.6990,844.4
Amy,3.3978,615.618
an,4.9781,648.618
anachronism,0.7782,931.174
anachronisms,0.4771,1041.381
anachronistically,2.079,1122.5
anaconda,5.1,828.69
anacondas,2.708,1000.625
anaconda's,0.0,1051.714
anaerobic,0.6990,1088.852
anaesthetic,1.3617,950.375
anaesthetize,0.0,1050.938
anagram,1.4314,802.345
anal,2.1430,689.9
analeptic,0.0,1005.0
analogies,0.8451,771.2
analogous,0.6990,789.516
analogy,1.7709,657.606
analysed,1.3802,758.833
analyses,0.9031,783.031
analysis,2.7513,684.909
analyst,2.2504,745.5
analysts,1.7559,784.229
analyst's,3.784,778.909
analytic,0.6990,796.182
analytical,1.4914,832.938
analytically,4.949,879.074
analyzable,2.565,1069.045
analyze,2.2201,573.065
analyzed,2.0453,642.588
analyzer,1.4314,793.267
analyzes,1.0792,744.333
analyzing,1.9731,656.818
anarchic,0.4771,987.889
anarchical,2.303,1148.458
anarchism,0.4771,948.92
anarchist,1.4771,790.321
anarchy,2.0170,747.412
anatomic,0.6990,837.885
anatomical,1.2304,853.419
anatomically,1.2304,1039.935
anatomy,2.2148,721.0
ancestor,1.9395,662.333
ancestors,2.4472,701.029
ancestral,1.4771,816.733
ancestry,1.3979,721.188
anchor,2.5786,610.515
Anchorage,1.5682,754.788
anchored,1.5682,678.424
anchoring,0.6990,760.939
anchorman,1.2788,941.1
anchors,1.6128,669.688
anchovy,0.9031,992.6
ancient,3.0438,624.091
anciently,2.639,824.107
ancients,1.4150,814.906
ancillary,1.0792,783.0
and,5.8343,631.735
andante,3.912,876.0
Andean,5.505,867.8
Andersen,7.67,777.607
Andover,6.422,879.286
Andre,2.5289,750.258
Andrea,8.534,686.182
Andrew,3.0358,604.156
androgynous,0.8451,772.529
Andy,9.912,737.455
Andy's,6.026,646.0
anecdotal,1.3010,859.75
anecdote,1.7482,781.48
anecdotes,1.6128,806.885
anemia,1.5563,834.552
anemic,1.5185,807.143
anemone,1.1461,791.333
anesthetic,1.8388,900.871
anesthetically,0.0,1118.619
anesthetics,1.0000,925.161
anesthetized,1.0792,1024.762
anew,1.6532,758.692
angel,9.808,636.559
angelic,1.4771,773.2
Angelica,1.9345,775.515
Angelina,1.7709,897.548
Angelo,6.967,730.781
Angelo's,2.639,772.656
angels,2.8722,621.152
angel's,5.505,652.0
anger,2.9965,604.242
angered,1.4624,697.0
Angie,6.957,675.061
angle,2.8820,620.941
angler,1.3010,732.28
angles,2.2175,635.97
Anglican,0.6021,888.556
Anglicanism,2.833,1148.8
Anglicans,4.727,823.103
Anglicism,0.0,955.111
Anglicize,2.303,954.0
angling,1.3617,927.077
Anglophile,0.9031,1319.364
Anglophilia,2.079,1416.167
Anglophobe,2.565,937.0
Anglophobia,1.792,1074.7
Angola,1.3617,832.52
Angora,4.511,910.0
angriest,0.9542,975.833
angrily,1.3222,706.406
angry,3.4784,559.97
angst,1.6812,689.211
anguish,2.0453,810.094
anguished,1.1461,847.968
angular,0.9031,855.968
anhydrous,4.533,894.0
anhydrously,0.0,1125.0
animal,3.3657,619.879
animalism,5.22,874.724
animals,3.2997,643.906
animal's,6.011,668.594
animate,0.6021,690.324
animated,1.7924,717.147
animation,1.7993,748.176
animism,3.526,1098.769
animosity,1.5051,841.226
anion,4.234,781.143
anionic,1.792,1203.875
aniseed,2.485,753.25
Anita,7.387,736.059
ankle,2.6128,637.394
ankles,2.3424,658.484
anklet,1.3424,677.897
Ann,3.1129,549.194
Anna,3.2403,680.545
annals,1.5315,847.846
Annapolis,1.6335,800.08
Anne,3.0278,619.676
Anne's,6.17,655.367
annex,1.6435,694.812
annexation,0.9031,866.143
Annie,3.2480,725.086
annihilate,1.5682,1044.571
annihilation,1.6232,929.208
anniversaries,1.4624,900.143
anniversary,2.9731,847.182
annotate,0.6021,815.966
annotation,6.203,948.538
announce,2.6981,643.531
announced,2.4624,712.875
announcement,2.7210,746.414
announcements,1.8388,824.281
announcer,7.044,690.433
announcers,0.8451,763.355
announcer's,4.007,825.548
announces,1.7709,770.257
announcing,2.1072,772.906
annoy,2.1106,650.03
annoyance,1.4150,757.097
annoyances,0.8451,843.448
annoyed,2.2455,725.367
annoying,2.7543,631.939
annoys,1.5051,725.0
Ann's,6.035,671.529
annual,2.5658,723.172
annually,1.4150,755.441
annuity,1.2788,793.909
annul,1.4314,986.143
annulment,1.8865,1070.211
annum,0.7782,1120.0
annunciated,0.693,970.312
annunciation,4.007,996.75
anode,5.485,754.867
anodes,3.466,831.6
anoint,1.0414,823.583
anointment,1.099,1081.143
anomalies,1.5911,984.05
anomalous,1.2553,896.15
anomaly,1.8062,863.667
anomic,0.693,860.071
anomie,3.555,755.143
anon,1.3222,767.385
anonymity,1.6721,1094.92
anonymous,2.6335,737.688
anorexia,1.1461,888.0
another,4.4145,608.344
another's,7.29,671.235
answer,3.9536,572.097
answerable,1.0000,718.097
answered,2.8899,698.735
answering,2.8549,699.515
answers,3.1841,634.688
ant,2.4378,592.871
antacid,1.2304,758.846
antagonism,1.0792,946.333
antagonisms,3.584,844.185
antagonist,1.1461,808.032
antagonistic,1.3617,955.897
antagonists,0.9542,835.303
antagonize,1.4472,790.667
Antarctic,1.5051,985.429
Antarctica,1.7324,856.308
ante,2.0492,877.333
anteater,1.0792,952.938
antecede,0.693,886.96
antecedent,0.6021,818.0
antecedents,0.7782,920.133
antechamber,0.6990,946.308
antedate,1.792,988.091
antelope,1.7076,711.129
antenna,2.0899,726.364
antennae,1.4624,853.074
antennas,1.3617,775.933
anterior,1.6902,805.792
anteriors,2.079,887.348
anteroom,0.9542,953.0
anthem,1.9868,748.545
anthems,0.6021,755.276
anthill,1.4771,835.957
anthologize,1.386,1129.533
anthology,1.1761,813.567
Anthony,2.8954,666.897
Anthony's,5.561,705.091
anthrax,1.8261,725.0
anthropocentric,3.714,1062.0
anthropoid,0.6021,927.593
anthropological,1.4314,819.267
anthropologist,1.7324,902.706
anthropologists,1.0000,903.63
anthropology,1.8325,882.581
anthropomorphic,5.733,1207.647
anthropomorphism,4.094,1273.077
antiaircraft,1.4150,1273.133
antibiotic,1.5315,836.258
antibiotics,2.2742,788.844
antibodies,1.4914,657.471
antibody,1.1461,744.152
antic,0.6990,711.636
anticipate,2.1139,764.788
anticipated,2.1303,683.032
anticipates,0.9031,763.515
anticipating,1.7324,765.567
anticipation,2.1072,818.938
anticipations,3.091,811.875
anticipatory,0.8451,963.292
anticlerical,1.792,1307.667
anticlimax,0.6990,1057.045
anticoagulation,0.4771,1151.188
antics,1.7076,827.0
antidote,2.3464,758.586
Antietam,4.883,824.0
antifreeze,1.2304,799.182
antifundamentalist,0.0,1275.25
Antigua,6.057,923.5
antihero,3.367,1069.263
antihistamine,1.1139,1015.526
antimatter,1.0414,957.333
antipathy,0.6990,862.917
antipersonnel,0.7782,1063.8
antiquary,0.693,844.818
antiquate,0.0,907.722
antiquated,1.4624,926.952
antique,2.4914,679.515
antiques,2.1399,692.143
antiquities,1.4314,831.577
antiquity,1.1761,826.042
antiseptic,1.6532,831.903
antiserum,1.0000,1523.75
antislavery,2.079,884.967
antisocial,1.6232,939.862
antisubmarine,2.708,1509.846
antitank,0.7782,1109.4
antithesis,1.2304,863.107
antithyroid,0.693,1158.364
antitoxin,1.2788,1049.1
antitrust,1.1139,918.034
antler,1.2041,789.194
Antoine,6.917,898.059
Antoine's,2.708,791.194
Antoinette,1.8062,957.208
Antonio,2.5051,724.606
antonym,4.29,835.083
ants,2.5635,547.886
anus,1.7559,797.148
anvil,1.5185,772.762
anxieties,1.4472,921.758
anxiety,2.5391,608.697
anxious,2.8573,598.765
anxiously,1.5051,775.419
any,4.7487,647.188
anybody,4.0635,658.353
anybody's,6.931,648.939
anyhow,2.8887,859.618
anymore,3.9822,670.125
anyone,4.1146,719.75
anyone's,8.366,785.562
anyplace,2.4440,794.677
anything,4.6653,659.594
anyway,4.0851,602.241
anyways,2.6484,672.794
anywhere,3.6534,646.441
aorta,1.8976,798.3
Apache,2.4014,789.516
Apaches,2.0334,822.115
apart,3.3800,617.968
apartheid,1.3010,914.174
apartment,3.6270,637.469
apartments,2.3345,702.882
apathetic,1.2788,816.571
apathy,1.3979,654.097
ape,2.6937,620.382
aperitif,1.3010,887.333
aperture,1.1761,800.412
apex,7.002,681.208
aphasia,1.0000,862.562
aphid,0.6990,857.667
aphorism,4.682,729.556
aphrodisiac,1.9191,798.545
Aphrodite,2.0086,971.032
apiary,0.4771,1029.5
apiculture,2.833,1075.6
apiece,2.3075,857.542
apocalypse,2.1038,932.88
apocalyptic,1.2788,919.13
apogee,0.6990,779.4
Apollo,2.5575,593.029
Apollonian,2.079,918.7
Apollo's,5.293,628.176
apologetic,1.3617,842.387
apologetically,4.234,1099.357
apologies,2.6532,761.412
apologist,6.282,734.913
apologize,3.4012,722.167
apologized,2.2648,690.645
apology,2.9058,678.939
apoplexy,1.0000,694.0
apostle,7.119,699.645
apostles,1.4914,787.296
Apostolic,6.054,890.0
apostrophe,1.1139,945.935
apothecary,1.3222,905.148
appal,0.4771,979.231
Appalachian,0.7782,823.469
Appalachians,0.6021,852.571
appalled,1.7782,806.581
appalling,2.0000,700.567
appallingly,0.6021,954.143
apparatus,1.8921,781.034
apparel,1.5563,675.724
appareled,0.0,982.385
apparency,3.638,758.286
apparent,2.3345,620.188
apparently,10.639,725.848
apparition,1.6021,894.429
appeal,2.8222,568.394
appealed,1.7482,695.71
appealing,2.2122,620.71
appeals,2.1399,719.03
appear,3.0766,599.531
appearance,2.7723,654.059
appearances,2.1959,714.129
appeared,2.6990,663.061
appearing,2.0792,702.469
appears,3.0314,584.176
appease,1.4150,735.586
appeased,1.0000,740.161
appeasement,1.0414,880.88
appeasing,0.6021,866.906
appellant,5.252,915.667
appellate,1.2553,907.478
append,7.858,717.548
appendage,1.3424,865.857
appendages,0.9542,763.182
appendectomy,1.5315,1010.15
appended,0.6990,866.24
appendicitis,1.6902,890.55
appendix,2.1271,648.618
appendixes,3.871,764.655
appetite,2.6599,678.8
appetites,1.6721,788.0
appetizer,1.7924,682.091
appetizing,1.5185,821.033
applaud,2.0414,707.065
applauded,1.4472,761.939
applauding,1.6021,735.062
applause,2.7612,611.375
apple,3.0821,618.531
apples,2.6274,621.529
appliance,1.6232,697.382
appliances,1.7559,669.758
applicable,1.1761,739.697
applicant,1.5051,600.375
applicants,1.6532,680.613
application,2.7084,701.182
applications,2.2014,706.697
applicator,1.0414,738.839
applied,2.4983,671.636
applies,2.1072,660.733
apply,2.8055,615.559
applying,2.2672,623.382
appoint,2.0212,803.655
appointed,2.4330,628.875
appointee,0.6990,835.24
appointees,0.6021,856.423
appointing,1.3617,722.394
appointment,3.1931,740.176
appointments,2.2405,702.188
appoints,0.8451,932.697
apportion,4.143,772.571
apportioned,0.4771,782.278
apportionment,4.419,960.3
apportionments,0.0,1189.5
appraisal,1.6021,738.31
appraisals,0.7782,860.483
appraise,1.0414,684.677
appraised,1.3802,667.206
appraisers,0.6990,788.31
appraising,0.6990,718.469
appraisingly,2.996,968.034
appreciable,0.6021,840.875
appreciably,5.7,832.097
appreciate,3.6409,776.065
appreciated,2.4669,750.353
appreciates,2.2041,842.226
appreciating,1.5682,822.484
appreciation,2.4183,802.677
appreciations,3.497,851.586
appreciative,1.6232,789.394
appreciatively,0.8451,1096.688
apprehend,1.8692,786.643
apprehended,2.0253,821.875
apprehension,1.6021,790.893
apprehensions,4.564,928.033
apprehensive,1.4624,932.844
apprehensively,3.258,819.44
apprentice,2.0000,746.844
apprenticed,0.9031,779.75
apprentices,1.0414,908.606
apprenticeship,0.9031,977.375
apprise,0.9031,731.16
approach,3.0298,667.094
approachable,0.6990,915.414
approached,2.3444,726.294
approaches,2.2355,664.394
approaching,2.8156,659.364
approbate,0.0,808.714
approbation,0.8451,882.562
appropriate,2.8182,722.545
appropriated,1.1461,861.935
appropriately,1.7482,880.471
appropriateness,0.4771,1178.231
appropriates,3.738,966.8
appropriating,4.868,949.517
appropriation,0.9542,920.8
appropriations,1.3802,938.654
approval,2.6325,598.688
approve,2.7642,668.219
approved,2.5211,730.71
approves,1.6532,695.056
approving,1.2304,647.969
approvingly,4.625,866.9
approximate,1.8129,802.441
approximated,1.0414,859.97
approximately,2.5809,749.969
approximation,0.6021,745.625
approximations,6.263,923.767
apricot,1.5185,733.971
April,3.0228,663.719
apron,2.1367,784.125
aprons,1.2788,734.818
apropos,1.2553,979.667
apse,2.565,1046.75
apt,1.9542,762.903
aptitude,1.7482,866.593
aptitudes,0.4771,857.593
aptly,1.3222,750.864
aptness,2.565,884.818
aqualung,0.7782,690.429
aquamarine,4.431,711.24
aquanaut,3.932,1234.167
aquaplane,0.0,1262.636
aquarium,2.1523,788.4
Aquarius,1.7709,817.375
aquatic,1.4624,734.375
aqueduct,1.2553,790.636
aqueducts,0.8451,876.364
aqueous,0.7782,916.364
Aquinas,0.8451,869.333
aquisition,5.72,827.467
Arab,2.2430,734.0
arabesque,0.7782,857.267
Arabia,1.8865,727.588
Arabian,1.8062,639.562
Arabians,1.0414,820.647
Arabic,2.2430,692.485
Arabs,2.0374,655.294
arachnid,5.069,1066.154
arbiter,1.0414,722.071
arbitrarily,1.2553,969.385
arbitrary,1.7243,834.774
arbitrate,0.4771,954.593
arbitrated,3.689,982.433
arbitration,1.3802,983.667
arbitrator,0.6990,918.222
arbor,8.233,644.133
arboreal,0.8451,1127.0
arboretum,1.0414,983.0
arc,8.966,622.939
arcade,2.0492,678.182
arcades,1.1139,771.545
Arcadia,1.6990,985.0
arcane,1.3424,844.714
arch,2.2765,606.515
archaeological,1.6902,1038.259
archaeologist,1.7634,1001.621
archaeologists,1.4472,1011.536
archaeology,1.6021,836.562
archaic,1.5563,776.333
archaism,0.4771,833.95
archangel,6.435,883.818
archangels,0.6021,879.64
archbishop,6.344,768.074
archdeacon,3.258,1326.364
archdiocese,1.5441,871.818
archduke,4.663,767.636
arched,1.0000,689.25
archenemy,1.1461,1188.909
archeological,1.2041,836.0
archer,8.496,706.548
archery,1.6128,672.355
arches,1.6435,682.719
archetype,0.8451,961.043
Archimedes,1.0792,893.96
arching,0.8451,825.3
archipelago,0.9031,847.933
architect,2.5250,800.938
architectonic,1.792,1067.833
architects,1.7482,844.6
architect's,4.304,883.788
architectural,1.8195,961.71
architecturally,0.6021,1014.0
architecture,2.2122,842.0
architectures,0.4771,1021.5
archives,2.1139,651.273
archtype,3.296,852.852
archway,1.1139,818.567
arclike,0.0,1116.222
arcs,1.0000,855.259
Arctic,2.0043,923.219
ardent,1.4914,753.818
ardor,0.9031,745.059
arduous,1.5441,866.053
are,5.4243,640.156
area,3.5823,579.6
areas,2.6599,688.657
area's,6.308,731.375
arena,2.2695,721.406
arenas,1.3424,813.387
aren't,11.073,753.971
Ares,2.2095,815.667
Argentina,2.1303,778.968
Argentine,1.5441,915.3
Argentinian,5.263,965.0
argon,1.0000,841.968
Argonaut,5.05,893.667
Argonauts,1.0000,1069.0
arguable,6.223,848.379
argue,3.0035,642.625
argued,2.1430,669.094
argues,1.3222,707.2
arguing,2.7364,712.206
argument,2.9385,613.853
argumentation,6.308,961.931
argumentative,5.72,1007.038
arguments,2.3636,680.774
aria,1.5563,817.0
Ariadne,0.7782,965.0
Arianism,3.584,981.071
Arianist,0.0,998.25
Arianists,1.386,1309.273
arid,1.2304,754.88
Aries,1.1761,836.793
arigato,4.159,1621.0
arise,2.1818,652.677
arisen,1.0792,899.429
arises,1.7324,705.697
arising,1.2304,706.583
aristocracy,1.5185,925.031
aristocrat,1.8451,963.5
aristocratic,1.5798,929.138
aristocratically,0.0,1093.607
aristocrats,5.1,807.812
Aristotelian,0.6990,1042.75
Aristotle,1.7924,796.206
Aristotle's,4.997,754.75
arithmetic,1.8976,851.029
arithmetical,0.4771,937.778
arithmetized,0.0,1116.684
Arizona,2.7520,587.781
ark,7.969,719.593
Arkansas,2.0128,728.121
Arlene,6.537,791.107
Arlene's,3.611,783.25
Arlington,1.7559,778.419
arm,3.5234,671.857
armada,1.7482,779.789
armada's,1.386,905.154
armadillo,5.67,807.321
Armageddon,1.9494,826.71
armament,1.4150,917.182
armaments,1.3424,1025.5
armature,5.468,877.4
armband,1.1761,794.969
armchair,1.3424,650.636
armchairs,0.6021,795.875
armed,3.0663,629.382
Armenian,1.9685,809.381
armful,1.1139,713.121
armhole,3.296,807.636
armies,2.2529,702.71
armistice,1.3222,947.038
armload,0.6990,748.71
armoire,0.9542,905.8
armor,2.5717,699.645
armored,2.2227,702.438
armory,1.9823,786.25
armory's,1.386,861.0
armpit,1.8129,769.0
armpits,1.7076,801.414
arms,3.4844,589.114
arm's,5.808,661.242
Armstrong,2.4232,698.219
army,3.6406,586.909
army's,6.727,655.576
Arnold,2.6355,678.781
Arnold's,5.308,719.406
aroma,1.8451,656.312
aromas,0.9031,761.355
aromatic,1.1761,764.667
arose,1.6335,635.906
around,4.5749,581.061
arousal,1.3010,662.061
arouse,1.7993,639.469
aroused,2.0569,646.471
arouses,1.1761,708.688
arousing,1.5185,704.774
arpeggio,4.745,1302.571
arraign,0.9031,1077.889
arraigned,1.5315,893.5
arraigning,1.099,1010.308
arraignment,1.8573,1027.0
arrange,2.8987,676.129
arranged,2.9165,655.303
arrangement,2.6839,661.03
arrangements,2.7016,703.645
arranges,1.2788,790.906
arranging,1.9823,840.625
arrant,0.7782,804.5
array,2.0374,672.419
arrears,1.0000,719.857
arrest,3.4826,643.406
arrested,3.2509,710.853
arresting,2.2856,705.742
arrests,2.1492,667.743
arrival,2.6263,596.5
arrivals,1.6232,642.613
arrive,2.9795,582.594
